,ACTION,ADVENTURE,ANIMATION,CHILDREN,COMEDY,CRIME,DOCUMENTRY,DRAMA,FANTASY,FILM NOIR,HORROR,MUSICAL,MYSTERY,ROMANCE,SCIFI,THIRILLER,WAR,WESTERN,genre
828,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION|ADVENTURE
829,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,ACTION|MYSTERY|THIRILLER
830,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ACTION|ADVENTURE|SCIFI|THIRILLER
831,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,CHILDREN|DRAMA|FANTASY
832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION
833,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,HORROR|THIRILLER
834,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,COMEDY|MUSICAL|ROMANCE
835,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
836,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION
838,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,HORROR|THIRILLER
839,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,ACTION|DRAMA|WESTERN
840,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ACTION|THIRILLER
841,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,CHILDREN|COMEDY|DRAMA
842,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN|COMEDY
843,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CRIME
844,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
845,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
846,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY|DRAMA
847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,FILM NOIR|THIRILLER
848,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ACTION|ROMANCE
849,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
850,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
851,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,DRAMA|THIRILLER
852,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,COMEDY|HORROR
853,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,COMEDY|HORROR
854,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,ACTION|DRAMA|MYSTERY|ROMANCE|THIRILLER
855,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
856,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,HORROR
858,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,COMEDY|HORROR
859,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,HORROR|THIRILLER
860,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,HORROR
861,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ADVENTURE|CHILDREN|COMEDY
862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
864,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
865,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
867,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
868,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
869,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ROMANCE
870,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
871,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ROMANCE
872,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
873,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
874,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
875,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION|COMEDY
876,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ADVENTURE|ROMANCE
877,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,CHILDREN|COMEDY|MYSTERY
878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,ACTION|THIRILLER|WAR
879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
880,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION|COMEDY
881,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
883,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
884,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,HORROR
885,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,ROMANCE|THIRILLER
886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
887,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
888,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ROMANCE
889,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION|ADVENTURE
890,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,DRAMA|WAR
891,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,CHILDREN|COMEDY|FANTASY
892,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
893,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN|COMEDY
894,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,HORROR|THIRILLER
895,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
896,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ACTION|ADVENTURE|SCIFI
897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
901,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,COMEDY|CRIME|MYSTERY|THIRILLER
902,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
903,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
904,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
905,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
910,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,CRIME|DRAMA
911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ACTION|THIRILLER
912,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
913,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,CRIME|DRAMA|MYSTERY|THIRILLER
914,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ACTION|SCIFI|THIRILLER
916,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,ACTION|DRAMA|THIRILLER
917,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ROMANCE
918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ADVENTURE|SCIFI
919,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
920,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,WESTERN
922,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
923,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ADVENTURE|DRAMA
924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,SCIFI|THIRILLER
925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
926,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
927,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,DRAMA|HORROR
928,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN|COMEDY
929,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ACTION|ADVENTURE|THIRILLER
930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,SCIFI|THIRILLER
931,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN|COMEDY
932,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,DRAMA|WAR
935,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,COMEDY|DRAMA|ROMANCE
936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
937,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,DRAMA|THIRILLER
939,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
940,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
941,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,THIRILLER
943,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,COMEDY|DRAMA|WAR
944,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,COMEDY|MYSTERY|ROMANCE|THIRILLER
945,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANIMATION|CHILDREN
946,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ADVENTURE|ROMANCE
947,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
948,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
950,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ADVENTURE|CHILDREN|FANTASY
951,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
952,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
953,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
954,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
956,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
958,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
960,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,DRAMA|THIRILLER
963,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
964,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,COMEDY|MUSICAL
965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ROMANCE
966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
967,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MUSICAL
968,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANIMATION|CHILDREN
969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
970,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,COMEDY|WAR
971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,DRAMA|THIRILLER
974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,THIRILLER
975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,ACTION|SCIFI|THIRILLER
976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION
977,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,MYSTERY|THIRILLER
978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,DRAMA|THIRILLER
979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ACTION|ADVENTURE|THIRILLER
982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,THIRILLER
983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,THIRILLER
984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,THIRILLER
986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,THIRILLER
987,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
988,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ANIMATION|CHILDREN|MUSICAL
989,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CRIME
991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,COMEDY|THIRILLER
992,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,ADVENTURE|ANIMATION|CHILDREN|COMEDY|MUSICAL
993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
995,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN|COMEDY
996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,COMEDY|WESTERN
1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1002,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,CHILDREN|COMEDY|MYSTERY
1003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,DRAMA|WESTERN
1004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,DRAMA|SCIFI
1006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CRIME
1011,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ACTION|ADVENTURE|THIRILLER
1013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1014,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CHILDREN|DRAMA
1015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ACTION|ADVENTURE|THIRILLER
1016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ACTION|THIRILLER
1019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,MYSTERY|THIRILLER
1020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
1022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ROMANCE
1024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,ACTION|DRAMA|THIRILLER
1025,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION
1027,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
1028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1029,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1030,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADVENTURE|CHILDREN
1031,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILDREN|COMEDY
1032,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADVENTURE|CHILDREN
1033,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION|ADVENTURE
1034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1035,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,COMEDY|FANTASY
1036,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,COMEDY|MUSICAL|ROMANCE
1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,THIRILLER
1038,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1039,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
1040,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
1041,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,MYSTERY|THIRILLER
1042,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1043,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1044,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,THIRILLER
1046,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1047,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
1048,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1049,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
1050,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1051,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,COMEDY|HORROR
1052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1053,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1054,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,HORROR
1056,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1057,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ADVENTURE|DRAMA
1058,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1059,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ADVENTURE|CHILDREN
1060,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1062,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CHILDREN|DRAMA
1063,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,CRIME|FILM NOIR
1064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,DOCUMENTRY|WAR
1065,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANIMATION|CHILDREN
1066,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1068,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,CRIME|DRAMA|THIRILLER
1069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1070,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1071,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,THIRILLER
1073,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1075,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ACTION|ADVENTURE|ANIMATION|CHILDREN|FANTASY
1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,THIRILLER
1077,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANIMATION|CHILDREN
1078,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,COMEDY|MUSICAL
1079,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CRIME
1081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,CRIME|THIRILLER
1083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DOCUMENTRY
1084,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,DRAMA|ROMANCE
1085,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION
1087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTION
1088,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,ACTION|ROMANCE|THIRILLER
1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,THIRILLER
1090,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ADVENTURE|ANIMATION|CHILDREN|MUSICAL
1091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1092,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1093,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1094,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ROMANCE
1096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1097,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,COMEDY
1098,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1099,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,COMEDY|DRAMA|ROMANCE
1100,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,DRAMA|MYSTERY
1101,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,COMEDY|ROMANCE
1102,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|DRAMA
1103,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,COMEDY|CRIME|DRAMA
1104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ACTION|ADVENTURE|THIRILLER
1105,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,CRIME|DRAMA
1106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
1108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,DRAMA|THIRILLER
1109,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,ACTION|COMEDY|MUSICAL|SCIFI
1110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DRAMA
